,0,1,2
391,historicapolitica/fritschmiles_front.xml,Osterodae , Sumtib. Bartholdi Furmanni; Rudolstadi[i] 
392,historicapolitica/fritschminister_1.xml,Jenae , 1675.
393,historicapolitica/fritschminister_2.xml,Jenae , 1675.
394,historicapolitica/fritschminister_3.xml,Jenae , 1675.
395,historicapolitica/fritschminister_front.xml,Jenae , 1675.
396,historicapolitica/fritschnobilis.xml,Norimbergae , 1685.
397,historicapolitica/fritschopifex.xml,Norimbergae , 1685.
398,historicapolitica/fritschopifices_1.xml,Naumburg, 1669.
399,historicapolitica/fritschopifices_2.xml,Naumburg, 1669.
400,historicapolitica/fritschopifices_3.xml,Naumburg, 1669.
401,historicapolitica/fritschopifices_4.xml,Naumburg, 1669.
402,historicapolitica/fritschopifices_front.xml,Naumburg, 1669.
403,historicapolitica/fritschparens_1.xml,Norimbergae , 1685.
404,historicapolitica/fritschparens_2.xml,Norimbergae , 1685.
405,historicapolitica/fritschparens_front.xml,Norimbergae , 1685.
406,historicapolitica/fritschprinceps_1.xml,Osterodae , 1679.
407,historicapolitica/fritschprinceps_2.xml,Osterodae , 1679.
408,historicapolitica/fritschprinceps_3.xml,Osterodae , 1679.
409,historicapolitica/fritschprinceps_4.xml,Osterodae , 1679.
410,historicapolitica/fritschprinceps_5.xml,Osterodae , 1679.
411,historicapolitica/fritschprinceps_front.xml,Osterodae , 1679.
412,historicapolitica/fritschquaestor_1.xml,Norimbergae , 1684.
413,historicapolitica/fritschquaestor_2.xml,Norimbergae , 1684.
414,historicapolitica/fritschquaestor_3.xml,Norimbergae , 1684.
415,historicapolitica/fritschquaestor_front.xml,Norimbergae , 1684.
416,historicapolitica/fritschscholaris_1.xml,Vratislaviae et Lipsiae , 1679.
417,historicapolitica/fritschscholaris_2.xml,Vratislaviae et Lipsiae , 1679.
418,historicapolitica/fritschscholaris_front.xml,Vratislaviae et Lipsiae , 1679.
419,historicapolitica/fritschsenator.xml,Norimbergae , 1684.
420,historicapolitica/fritschsubditus.xml,Norimbergae , 1685.
421,historicapolitica/fritschtutor.xml,Norimbergae , 1685.
422,historicapolitica/fritschvenator.xml,Norimbergae , 1684.
423,historicapolitica/Georgijevic_afflictio.xml,Worms, 1545.
424,historicapolitica/Georgijevic_prognoma.xml,Antwerpen, 1545 [?].
425,historicapolitica/Gobler_chronicon.xml,Frankfurt am Main, 1568.
426,historicapolitica/Gundling_ius.xml,Halle, 1715.
427,historicapolitica/Gundling_ius_idx.xml,Halle, 1715.
428,historicapolitica/Harsdoerffer_aulaea.xml,Nürnberg, 1642
429,historicapolitica/Harsdoerffer_gallia.xml,Nürnberg, 1641
430,historicapolitica/Harsdoerffer_germania.xml,[Nürnberg,] 1641
431,historicapolitica/Harsdoerffer_peristromata.xml,Nürnberg, 1641
432,historicapolitica/Heresbach_principes.xml,Frankfurt [Main], 1592.
433,historicapolitica/Heresbach_principes_idx.xml,Frankfurt (Main), 1592.
434,historicapolitica/Hotmann_origo.xml,Lugduni Batav., 1619.
435,historicapolitica/HSJ_1.xml,Rom, 1615.
436,historicapolitica/HSJ_2.xml,Rom, 1649.
437,historicapolitica/HSJ_3.xml,Rom, 1649.
438,historicapolitica/HSJ_4.xml,Rom, 1652.
439,historicapolitica/HSJ_51.xml,Rom, 1661.
440,historicapolitica/HSJ_52.xml,Rom, 1710.
441,historicapolitica/Knichen_opus_politicum_1_idx.xml,Frankfurt [Main], 1682.
442,historicapolitica/Knichen_opus_politicum_2_idx.xml,Frankfurt [Main], 1682.
443,historicapolitica/Knipschild_tractatus_1.xml,Straßburg, 1740.
444,historicapolitica/Knipschild_tractatus_2.xml,Straßburg, 1740.
445,historicapolitica/Knipschild_tractatus_3.xml,Straßburg, 1740.
446,historicapolitica/Knipschild_tractatus_4.xml,Straßburg, 1740.
447,historicapolitica/Knipschild_tractatus_5.xml,Straßburg, 1740.
448,historicapolitica/Knipschild_tractatus_6.xml,Straßburg, 1740.
449,historicapolitica/Knipschild_tractatus_7.xml,Straßburg, 1740.
450,historicapolitica/Lonicer_chronica_1.xml,Frankfurt [Main], 1584.
451,historicapolitica/Lonicer_chronica_2.xml,Frankfurt [Main], 1584.
452,historicapolitica/lupoldustractatus_1.xml,Argentorati , 1624
453,historicapolitica/lupoldustractatus_2.xml,Argentorati , 1624
454,historicapolitica/lupoldustractatus_3.xml,Argentorati , 1624
455,historicapolitica/lupoldustractatus_front.xml,Argentorati , 1624
456,historicapolitica/matthiaetheatrum_1.xml,Amstelodami , 1668.
457,historicapolitica/matthiaetheatrum_2.xml,Amstelodami , 1668.
458,historicapolitica/matthiaetheatrum_3.xml,Amstelodami , 1668.
459,historicapolitica/matthiaetheatrum_4.xml,Amstelodami , 1668.
460,historicapolitica/matthiaetheatrum_5.xml,Amstelodami , 1668.
461,historicapolitica/matthiaetheatrum_6.xml,Amstelodami , 1668.
462,historicapolitica/matthiaetheatrum_7.xml,Amstelodami , 1668.
463,historicapolitica/matthiaetheatrum_front.xml,Amstelodami , 1668.
464,historicapolitica/Nadasdy_mausoleum.xml,Nürnberg, 1664
465,historicapolitica/Neugebauer_res_Polonicae_1.xml,Hanoviae, 1618.
466,historicapolitica/Neugebauer_res_Polonicae_2.xml,Hanoviae, 1618.
467,historicapolitica/Pantaleon_res_memorabiles_1.xml,Basel, 1581.
468,historicapolitica/Pantaleon_res_memorabiles_2.xml,Basel, 1581.
469,historicapolitica/Pantaleon_res_memorabiles_idx.xml,Basel, 1581.
470,historicapolitica/Pareus_historia.xml,Frankfurt am Main, 1717
471,historicapolitica/Peutinger_sermones.xml,Jena, [ca. 1684]
472,historicapolitica/Piccart_observationes_1.xml,Nürnberg, 1624.
473,historicapolitica/Piccart_observationes_1_idx.xml,Nürnberg, 1624.
474,historicapolitica/Piccart_observationes_2.xml,Nürnberg, 1624.
475,historicapolitica/Piccart_observationes_2_idx.xml,Nürnberg, 1624.
476,historicapolitica/Piccart_observationes_3.xml,Nürnberg, 1621.
477,historicapolitica/Piccart_observationes_3_idx.xml,Nürnberg, 1621.
478,historicapolitica/Reinkingk_tractatus.xml,Frankfurt am Main, 1659
479,historicapolitica/RGS_1-toc.xml,Straßburg, 1717.
480,historicapolitica/RGS_1_carmina_gratulatoria.xml,Straßburg, 1717.
481,historicapolitica/RGS_2-toc.xml,Straßburg, 1717.
482,historicapolitica/RGS_3.xml,Straßburg, 1717.
483,historicapolitica/RGS_tomus_1_glossarium.xml,Straßburg, 1717.
484,historicapolitica/Schoppe_paedia.xml,Helmstedt, 1663.
485,historicapolitica/Sleidanus_commentarii_1.xml,Frankfurt am Main, 1568.
486,historicapolitica/Sleidanus_commentarii_2.xml,Frankfurt am Main, 1568.
487,historicapolitica/Sleidanus_commentarii_idx.xml,Frankfurt am Main, 1568.
488,historicapolitica/Sturm_bellum_1.xml,Jena, 1598.
489,historicapolitica/Sturm_bellum_2.xml,Jena, 1598.
490,historicapolitica/Thuanus_historiae_1.xml,Paris, 1606
491,historicapolitica/Thuanus_historiae_2.xml,Paris, 1606
492,historicapolitica/Thuanus_historiae_3.xml,Paris, 1607
493,historicapolitica/Thuanus_historiae_4.xml,Paris, 1609.
494,historicapolitica/Vossius_ars_historica.xml,Leiden, 1653.
495,historicapolitica/Wassenberg_florus.xml,Hamburg, 1641.
496,historicapolitica/Wassenberg_florus_idx.xml,Hamburg, 1641.
497,historicapolitica/Welser_editiones.xml,Nürnberg, 1682.
498,historicapolitica/Welser_epistolae.xml,Nürnberg, 1682.
499,historicapolitica/Welser_opera_idx.xml,Nürnberg, 1682.
500,historicapolitica/Welser_res_augustanae.xml,Nürnberg, 1682.
501,historicapolitica/Welser_res_boicae.xml,Nürnberg, 1682.
502,historicapolitica/Werdenhagen_introductio.xml,Amsterdam, 1632.
503,historicapolitica/Weyhe_aulicus.xml,Frankfurt am Main, 1615.
504,historicapolitica/Willimann_helvetia.xml,Leipzig, 1710
505,historicapolitica/Willimann_helvetia_idx.xml,Leipzig, 1710
506,poemata/Abel_carmina.xml,no place, 1590.
507,poemata/acidaliuspoemata_1.xml,Breslau,1603
508,poemata/acidaliuspoemata_2.xml,Breslau,1603
509,poemata/acidaliuspoemata_3.xml,Breslau,1603
510,poemata/acidaliuspoemata_4.xml,Breslau,1603
511,poemata/acidaliuspoemata_5.xml,Breslau,1603
512,poemata/acidaliuspoemata_front.xml,Breslau,1603
513,poemata/adamparodiae_1.xml,Frankfurt (Main), 1616.
514,poemata/adamparodiae_2.xml,Frankfurt (Main), 1616.
515,poemata/Atrocianus_elegia.xml,Basel, 1528
516,poemata/avancinidramatica1_1.xml,Koeln, 1679
517,poemata/avancinidramatica1_2.xml,Koeln, 1679
518,poemata/avancinidramatica1_3.xml,Koeln, 1679
519,poemata/avancinidramatica1_4.xml,Koeln, 1679
520,poemata/avancinidramatica1_5.xml,Koeln, 1679
521,poemata/avancinidramatica1_6.xml,Koeln, 1679
522,poemata/avancinidramatica1_front.xml,Koeln, 1679
523,poemata/avancinidramatica2_1.xml,Koeln, 1679
524,poemata/avancinidramatica2_2.xml,Koeln, 1679
525,poemata/avancinidramatica2_3.xml,Koeln, 1679
526,poemata/avancinidramatica2_4.xml,Koeln, 1679
527,poemata/avancinidramatica2_5.xml,Koeln, 1679
528,poemata/avancinidramatica2_6.xml,Koeln, 1679
529,poemata/avancinidramatica2_front.xml,Koeln, 1679
530,poemata/avancinidramatica3_1.xml,Köln, 1679
531,poemata/avancinidramatica3_2.xml,Köln, 1679
532,poemata/avancinidramatica3_3.xml,Köln, 1679
533,poemata/avancinidramatica3_4.xml,Köln, 1679
534,poemata/avancinidramatica3_5.xml,Köln, 1679
535,poemata/avancinidramatica3_front.xml,Köln, 1679
536,poemata/avancinidramatica4_1.xml,Koeln, 1679
537,poemata/avancinidramatica4_2.xml,Koeln, 1679
538,poemata/avancinidramatica4_3.xml,Koeln, 1679
539,poemata/avancinidramatica4_4.xml,Koeln, 1679
540,poemata/avancinidramatica4_5.xml,Koeln, 1679
541,poemata/avancinidramatica4_6.xml,Koeln, 1679
542,poemata/avancinidramatica4_front.xml,Koeln, 1679
543,poemata/avancinilyrica_1.xml,Wien, 1670
544,poemata/avancinilyrica_2.xml,Wien, 1670
545,poemata/avancinilyrica_3.xml,Wien, 1670
546,poemata/avancinilyrica_4.xml,Wien, 1670
547,poemata/avancinilyrica_5.xml,Wien, 1670
548,poemata/avancinilyrica_front.xml,Wien, 1670
549,poemata/baldecrisis.xml,Muenchen, 1661.
550,poemata/baldeeclipsis_1.xml,no data,1662
551,poemata/baldeeclipsis_2.xml,no data,1662
552,poemata/baldeeclipsis_back.xml,no data,1662
553,poemata/baldeeclipsis_front.xml,no data,1662
554,poemata/baldeelegiae.xml,München, 1729.
555,poemata/baldepaean.xml,Köln, 1664.
556,poemata/baldepoemata1_1.xml,Köln, 1660
557,poemata/baldepoemata1_10.xml,Köln, 1660
558,poemata/baldepoemata1_11.xml,Köln, 1660
559,poemata/baldepoemata1_12.xml,Köln, 1660
560,poemata/baldepoemata1_13.xml,Köln, 1660
561,poemata/baldepoemata1_14.xml,Köln, 1660
562,poemata/baldepoemata1_2.xml,Köln, 1660
563,poemata/baldepoemata1_3.xml,Köln, 1660
564,poemata/baldepoemata1_4.xml,Köln, 1660
565,poemata/baldepoemata1_5.xml,Köln, 1660
566,poemata/baldepoemata1_6.xml,Köln, 1660
567,poemata/baldepoemata1_7.xml,Köln, 1660
568,poemata/baldepoemata1_8.xml,Köln, 1660
569,poemata/baldepoemata1_9.xml,Köln, 1660
570,poemata/baldepoemata1_back.xml,Köln, 1660
571,poemata/baldepoemata1_front.xml,Köln, 1660
572,poemata/baldepoemata2_1.xml,Köln, 1660.
573,poemata/baldepoemata2_2.xml,Köln, 1660.
574,poemata/baldepoemata2_3.xml,Köln, 1660.
575,poemata/baldepoemata2_4.xml,Köln, 1660.
576,poemata/baldepoemata2_back.xml,Köln, 1660.
577,poemata/baldepoemata2_front.xml,Köln, 1660.
578,poemata/baldepoemata3_1.xml,"Balde, Jacob SJ", Poemata. Koeln
579,poemata/baldepoemata3_2.xml,"Balde, Jacob SJ", Poemata. Koeln
580,poemata/baldepoemata3_3.xml,"Balde, Jacob SJ", Poemata. Koeln
581,poemata/baldepoemata3_4.xml,"Balde, Jacob SJ", Poemata. Koeln
582,poemata/baldepoemata3_back.xml,"Balde, Jacob SJ", Poemata. Koeln
583,poemata/baldepoemata3_front.xml,"Balde, Jacob SJ", Poemata. Koeln
584,poemata/baldepoemata4_1.xml,Koeln, 1660.
585,poemata/baldepoemata4_2.xml,Koeln, 1660.
586,poemata/baldepoemata4_3.xml,Koeln, 1660.
587,poemata/baldepoemata4_4.xml,Koeln, 1660.
588,poemata/baldepoemata4_5.xml,Koeln, 1660.
589,poemata/baldepoemata4_6.xml,Koeln, 1660.
590,poemata/baldepoemata4_7.xml,Koeln, 1660.
591,poemata/baldepoemata4_back.xml,Koeln, 1660.
592,poemata/baldepoemata4_front.xml,Koeln, 1660.
593,poemata/baldesolatium_1.xml,Muenchen, 1661.
594,poemata/baldesolatium_2.xml,Muenchen, 1661.
595,poemata/baldesolatium_back.xml,Muenchen, 1661.
596,poemata/baldesolatium_front.xml,Muenchen, 1661.
597,poemata/baldetillius.xml,Muenchen, 1678.
598,poemata/baldeurania_1.xml,München, 1663
599,poemata/baldeurania_2.xml,München, 1663
600,poemata/baldeurania_3.xml,München, 1663
601,poemata/baldeurania_4.xml,München, 1663
602,poemata/baldeurania_back.xml,München, 1663
603,poemata/baldeurania_front.xml,München, 1663
604,poemata/balticuspoemata_1.xml,Augsburg, [ca. 1560].
605,poemata/balticuspoemata_2.xml,Augsburg, [ca. 1560].
606,poemata/balticuspoemata_3.xml,Augsburg, [ca. 1560].
607,poemata/balticuspoemata_4.xml,Augsburg, [ca. 1560].
608,poemata/barthgratiarum_1.xml,Hanau, 1613.
609,poemata/barthgratiarum_10.xml,Hanau, 1613.
610,poemata/barthgratiarum_11.xml,Hanau, 1613.
611,poemata/barthgratiarum_12.xml,Hanau, 1613.
612,poemata/barthgratiarum_13.xml,Hanau, 1613.
613,poemata/barthgratiarum_14.xml,Hanau, 1613.
614,poemata/barthgratiarum_15.xml,Hanau, 1613.
615,poemata/barthgratiarum_2.xml,Hanau, 1613.
616,poemata/barthgratiarum_3.xml,Hanau, 1613.
617,poemata/barthgratiarum_4.xml,Hanau, 1613.
618,poemata/barthgratiarum_5.xml,Hanau, 1613.
619,poemata/barthgratiarum_6.xml,Hanau, 1613.
620,poemata/barthgratiarum_7.xml,Hanau, 1613.
621,poemata/barthgratiarum_8.xml,Hanau, 1613.
622,poemata/barthgratiarum_9.xml,Hanau, 1613.
623,poemata/barthgratiarum_back.xml,Hanau, 1613.
624,poemata/barthgratiarum_front.xml,Hanau, 1613.
625,poemata/barthopuscula_1.xml,Hanau, 1612.
626,poemata/barthopuscula_10.xml,Hanau, 1612.
627,poemata/barthopuscula_2.xml,Hanau, 1612.
628,poemata/barthopuscula_3.xml,Hanau, 1612.
629,poemata/barthopuscula_4.xml,Hanau, 1612.
630,poemata/barthopuscula_5.xml,Hanau, 1612.
631,poemata/barthopuscula_6.xml,Hanau, 1612.
632,poemata/barthopuscula_7.xml,Hanau, 1612.
633,poemata/barthopuscula_8.xml,Hanau, 1612.
634,poemata/barthopuscula_9.xml,Hanau, 1612.
635,poemata/barthopuscula_front.xml,Hanau, 1612.
636,poemata/barthsapientiae_1.xml,Hanau, 1613.
637,poemata/barthsapientiae_10.xml,Hanau, 1613.
638,poemata/barthsapientiae_2.xml,Hanau, 1613.
639,poemata/barthsapientiae_3.xml,Hanau, 1613.
640,poemata/barthsapientiae_4.xml,Hanau, 1613.
641,poemata/barthsapientiae_5.xml,Hanau, 1613.
642,poemata/barthsapientiae_6.xml,Hanau, 1613.
643,poemata/barthsapientiae_7.xml,Hanau, 1613.
644,poemata/barthsapientiae_8.xml,Hanau, 1613.
645,poemata/barthsapientiae_9.xml,Hanau, 1613.
646,poemata/barthsapientiae_front.xml,Hanau, 1613.
647,poemata/barthseriorum.xml,Hannover, 1613.
648,poemata/barthseriorum_1.xml,Hannover, 1613.
649,poemata/barthseriorum_10.xml,Hannover, 1613.
650,poemata/barthseriorum_11.xml,Hannover, 1613.
651,poemata/barthseriorum_12.xml,Hannover, 1613.
652,poemata/barthseriorum_13.xml,Hannover, 1613.
653,poemata/barthseriorum_14.xml,Hannover, 1613.
654,poemata/barthseriorum_15.xml,Hannover, 1613.
655,poemata/barthseriorum_16.xml,Hannover, 1613.
656,poemata/barthseriorum_17.xml,Hannover, 1613.
657,poemata/barthseriorum_18.xml,Hannover, 1613.
658,poemata/barthseriorum_19.xml,Hannover, 1613.
659,poemata/barthseriorum_2.xml,Hannover, 1613.
660,poemata/barthseriorum_20.xml,Hannover, 1613.
661,poemata/barthseriorum_21.xml,Hannover, 1613.
662,poemata/barthseriorum_22.xml,Hannover, 1613.
663,poemata/barthseriorum_23.xml,Hannover, 1613.
664,poemata/barthseriorum_24.xml,Hannover, 1613.
665,poemata/barthseriorum_25.xml,Hannover, 1613.
666,poemata/barthseriorum_26.xml,Hannover, 1613.
667,poemata/barthseriorum_27.xml,Hannover, 1613.
668,poemata/barthseriorum_28.xml,Hannover, 1613.
669,poemata/barthseriorum_29.xml,Hannover, 1613.
670,poemata/barthseriorum_3.xml,Hannover, 1613.
671,poemata/barthseriorum_30.xml,Hannover, 1613.
672,poemata/barthseriorum_4.xml,Hannover, 1613.
673,poemata/barthseriorum_5.xml,Hannover, 1613.
674,poemata/barthseriorum_6.xml,Hannover, 1613.
675,poemata/barthseriorum_7.xml,Hannover, 1613.
676,poemata/barthseriorum_8.xml,Hannover, 1613.
677,poemata/barthseriorum_9.xml,Hannover, 1613.
678,poemata/barthseriorum_front.xml,Hannover, 1613.
679,poemata/barthsoliloquia_1.xml, Zwickau, 1655.
680,poemata/barthsoliloquia_2.xml, Zwickau, 1655.
681,poemata/barthsoliloquia_3.xml, Zwickau, 1655.
682,poemata/barthsoliloquia_front.xml, Zwickau, 1655.
683,poemata/barzaeusheroes_1.xml,Freiburg i.Ue., 1657.
684,poemata/barzaeusheroes_2.xml,Freiburg i.Ue., 1657.
685,poemata/barzaeusheroes_3.xml,Freiburg i.Ue., 1657.
686,poemata/barzaeusheroes_front.xml,Freiburg i.Ue., 1657.
687,poemata/bebelhymni_1.xml,[Tuebingen], [1501]
688,poemata/bebelhymni_2.xml,[Tuebingen], [1501]
689,poemata/bebelhymni_3.xml,[Tuebingen], [1501]
690,poemata/bebelhymni_4.xml,[Tuebingen], [1501]
691,poemata/bebelhymni_5.xml,[Tuebingen], [1501]
692,poemata/bebelhymni_6.xml,[Tuebingen], [1501]
693,poemata/bebelhymni_7.xml,[Tuebingen], [1501]
694,poemata/bebelhymni_front.xml,[Tuebingen], [1501]
695,poemata/bebelopera_1.xml,Pforzheim, 1509.
696,poemata/bebelopera_2.xml,Pforzheim, 1509.
697,poemata/bebelopera_3.xml,Pforzheim, 1509.
698,poemata/bebelopera_4.xml,Pforzheim, 1509.
699,poemata/bebelopera_5.xml,Pforzheim, 1509.
700,poemata/bebelopuscula_1.xml,Argentorati, 1512.
701,poemata/bebelopuscula_2.xml,Argentorati, 1512.
702,poemata/bebelopuscula_3.xml,Argentorati, 1512.
703,poemata/bebelopuscula_4.xml,Argentorati, 1512.
704,poemata/bebelopuscula_back.xml,Argentorati, 1512.
705,poemata/bebelopuscula_front.xml,Argentorati, 1512.
706,poemata/bersmannauctaria_1.xml,Leipzig, 1581.
707,poemata/bersmannauctaria_2.xml,Leipzig, 1581.
708,poemata/bersmannauctaria_3.xml,Leipzig, 1581.
709,poemata/bersmannauctaria_front.xml,Leipzig, 1581.
710,poemata/bersmannpoemata_1.xml,Leipzig, 1576.
711,poemata/bersmannpoemata_10.xml,Leipzig, 1576.
712,poemata/bersmannpoemata_11.xml,Leipzig, 1576.
713,poemata/bersmannpoemata_12.xml,Leipzig, 1576.
714,poemata/bersmannpoemata_13.xml,Leipzig, 1576.
715,poemata/bersmannpoemata_2.xml,Leipzig, 1576.
716,poemata/bersmannpoemata_3.xml,Leipzig, 1576.
717,poemata/bersmannpoemata_4.xml,Leipzig, 1576.
718,poemata/bersmannpoemata_5.xml,Leipzig, 1576.
719,poemata/bersmannpoemata_6.xml,Leipzig, 1576.
720,poemata/bersmannpoemata_7.xml,Leipzig, 1576.
721,poemata/bersmannpoemata_8.xml,Leipzig, 1576.
722,poemata/bersmannpoemata_9.xml,Leipzig, 1576.
723,poemata/bersmannpoemata_back.xml,Leipzig, 1576.
724,poemata/bersmannpoemata_front.xml,Leipzig, 1576.
725,poemata/bidermannepigrammata_1.xml,Paris, 1621.
726,poemata/bidermannepigrammata_2.xml,Paris, 1621.
727,poemata/bidermannepigrammata_3.xml,Paris, 1621.
728,poemata/bidermannepigrammata_back.xml,Paris, 1621.
729,poemata/bidermannepigrammata_front.xml,Paris, 1621.
730,poemata/bidermannhendecasyllabi_1.xml,no data,1647
731,poemata/bidermannhendecasyllabi_2.xml,no data,1647
732,poemata/bidermannhendecasyllabi_3.xml,no data,1647
733,poemata/bidermannhendecasyllabi_front.xml,no data,1647
734,poemata/bidermannherodias_1.xml,Ed.,Ulrich
735,poemata/bidermannherodias_2.xml,Ed.,Ulrich
736,poemata/bidermannherodias_3.xml,Ed.,Ulrich
737,poemata/bidermannherodias_back.xml,Ed.,Ulrich
738,poemata/bidermannherodias_front.xml,Ed.,Ulrich
739,poemata/bidermannheroes_1.xml,München,1634.
740,poemata/bidermannheroes_2.xml,München,1634.
741,poemata/bidermannheroes_3.xml,München,1634.
742,poemata/bidermannheroes_front.xml,München,1634.
743,poemata/bidermannheroides_1.xml,Dillingen,1642.
744,poemata/bidermannheroides_2.xml,Dillingen,1642.
745,poemata/bidermannheroides_3.xml,Dillingen,1642.
746,poemata/bidermannheroides_front.xml,Dillingen,1642.
747,poemata/bidermannludi2_1.xml,Ed.,J.
748,poemata/bidermannludi2_2.xml,Ed.,J.
749,poemata/bidermannludi2_3.xml,Ed.,J.
750,poemata/bidermannludi2_4.xml,Ed.,J.
751,poemata/bidermannludi2_5.xml,Ed.,J.
752,poemata/bidermannludi2_front.xml,Ed.,J.
753,poemata/bidermannludi_1.xml,Ed.,J.
754,poemata/bidermannludi_2.xml,Ed.,J.
755,poemata/bidermannludi_3.xml,Ed.,J.
756,poemata/bidermannludi_4.xml,Ed.,J.
757,poemata/bidermannludi_5.xml,Ed.,J.
758,poemata/bidermannludi_front.xml,Ed.,J.
759,poemata/bisseliusaestiva_1.xml,Muenchen, 1644.
760,poemata/bisseliusaestiva_2.xml,Muenchen, 1644.
761,poemata/bisseliusaestiva_3.xml,Muenchen, 1644.
762,poemata/bisseliusaestiva_back.xml,Muenchen, 1644.
763,poemata/bisseliusaestiva_front.xml,Muenchen, 1644.
764,poemata/bisseliusantiquitatesnovi_1.xml,Amberg, 1670.
765,poemata/bisseliusantiquitatesnovi_2.xml,Amberg, 1670.
766,poemata/bisseliusantiquitatesnovi_3.xml,Amberg, 1670.
767,poemata/bisseliusantiquitatesnovi_back.xml,Amberg, 1670.
768,poemata/bisseliusantiquitatesnovi_front.xml,Amberg, 1670.
769,poemata/bisseliusantiquitatesveteris_1.xml,Ed.,Burger.
770,poemata/bisseliusantiquitatesveteris_2.xml,Ed.,Burger.
771,poemata/bisseliusantiquitatesveteris_3.xml,Ed.,Burger.
772,poemata/bisseliusantiquitatesveteris_front.xml,Ed.,Burger.
773,poemata/bisseliusleo_1.xml,Amberg, 1677.
774,poemata/bisseliusleo_2.xml,Amberg, 1677.
775,poemata/bisseliusleo_3.xml,Amberg, 1677.
776,poemata/bisseliusleo_4.xml,Amberg, 1677.
777,poemata/bisseliusleo_5.xml,Amberg, 1677.
778,poemata/bisseliusleo_6.xml,Amberg, 1677.
779,poemata/bisseliusleo_front.xml,Amberg, 1677.
780,poemata/bis_1.xml,S.l., 1584.
781,poemata/bis_2.xml,S.l., 1584.
782,poemata/bis_3.xml,S.l., 1584.
783,poemata/bis_back.xml,S.l., 1584.
784,poemata/bis_front.xml,S.l., 1584.
785,poemata/buchner_1.xml,Dresden,M. G. Hübner
786,poemata/buchner_10.xml,Dresden,M. G. Hübner
787,poemata/buchner_11.xml,Dresden,M. G. Hübner
788,poemata/buchner_12.xml,Dresden,M. G. Hübner
789,poemata/buchner_13.xml,Dresden,M. G. Hübner
790,poemata/buchner_14.xml,Dresden,M. G. Hübner
791,poemata/buchner_15.xml,Dresden,M. G. Hübner
792,poemata/buchner_16.xml,Dresden,M. G. Hübner
793,poemata/buchner_17.xml,Dresden,M. G. Hübner
794,poemata/buchner_2.xml,Dresden,M. G. Hübner
795,poemata/buchner_3.xml,Dresden,M. G. Hübner
796,poemata/buchner_4.xml,Dresden,M. G. Hübner
797,poemata/buchner_5.xml,Dresden,M. G. Hübner
798,poemata/buchner_6.xml,Dresden,M. G. Hübner
799,poemata/buchner_7.xml,Dresden,M. G. Hübner
800,poemata/buchner_8.xml,Dresden,M. G. Hübner
801,poemata/buchner_9.xml,Dresden,M. G. Hübner
802,poemata/buchner_front.xml,Dresden,M. G. Hübner
803,poemata/calaminusrudolphottocarus_1.xml,(Straßburg, 1594.)
804,poemata/calaminusrudolphottocarus_2.xml,(Straßburg, 1594.)
805,poemata/calaminusrudolphottocarus_front.xml,(Straßburg, 1594.)
806,poemata/camer.xml,Leipzig, 1568
807,poemata/camerariushodoeporicae.xml,Straßburg,1541
808,poemata/camerariuspraecepta_1.xml, Basel, 1536.
809,poemata/camerariuspraecepta_2.xml, Basel, 1536.
810,poemata/camerariuspraecepta_3.xml, Basel, 1536.
811,poemata/camerariuspraecepta_front.xml, Basel, 1536.
812,poemata/campanusturcici.xml,Prag, 1597.
813,poemata/candidusgotiberis_1.xml,Argentorati , 1587. 
814,poemata/candidusgotiberis_2.xml,Argentorati , 1587. 
815,poemata/candidusgotiberis_3.xml,Argentorati , 1587. 
816,poemata/candidusgotiberis_4.xml,Argentorati , 1587. 
817,poemata/candidusgotiberis_5.xml,Argentorati , 1587. 
818,poemata/candidusgotiberis_6.xml,Argentorati , 1587. 
819,poemata/candidusgotiberis_front.xml,Argentorati , 1587. 
820,poemata/celtisamores.xml,Nürnberg, 1502.
821,poemata/celtisodae_1.xml,Argentorati, 1513.
822,poemata/celtisodae_2.xml,Argentorati, 1513.
823,poemata/celtisodae_3.xml,Argentorati, 1513.
824,poemata/celtisodae_4.xml,Argentorati, 1513.
825,poemata/celtisodae_5.xml,Argentorati, 1513.
826,poemata/celtisodae_6.xml,Argentorati, 1513.
827,poemata/celtisodae_back.xml,Argentorati, 1513.
828,poemata/celtisodae_front.xml,Argentorati, 1513.
829,poemata/christfabulae_1.xml,Leipzig, 1749.
830,poemata/christfabulae_2.xml,Leipzig, 1749.
831,poemata/christfabulae_front.xml,Leipzig, 1749.
832,poemata/christvillaticum_1.xml,Leipzig, 1746.
833,poemata/christvillaticum_2.xml,Leipzig, 1746.
834,poemata/christvillaticum_3.xml,Leipzig, 1746.
835,poemata/christvillaticum_front.xml,Leipzig, 1746.
836,poemata/chytraeuspoemata_1.xml,Rostock, 1579.
837,poemata/chytraeuspoemata_10.xml,Rostock, 1579.
838,poemata/chytraeuspoemata_11.xml,Rostock, 1579.
839,poemata/chytraeuspoemata_12.xml,Rostock, 1579.
840,poemata/chytraeuspoemata_13.xml,Rostock, 1579.
841,poemata/chytraeuspoemata_14.xml,Rostock, 1579.
842,poemata/chytraeuspoemata_15.xml,Rostock, 1579.
843,poemata/chytraeuspoemata_16.xml,Rostock, 1579.
844,poemata/chytraeuspoemata_17.xml,Rostock, 1579.
845,poemata/chytraeuspoemata_2.xml,Rostock, 1579.
846,poemata/chytraeuspoemata_3.xml,Rostock, 1579.
